Age,Annual_Income,Monthly_Spend,Loyalty_Score,Days_Since_Last_Purchase,Purchase_Frequency,Gender,Preferred_Category,KMeans_Cluster,Agg_Cluster,Cluster_Label
39.14347238884914,52351.30107025713,399.29164797041346,4,41,4,F,Home,1,0,Mid-Market Loyalists
27.733128253755023,97564.1407624672,448.20039746855036,4,30,9,F,Sports,1,0,Mid-Market Loyalists
34.94339582357817,62361.712813514954,374.37189068690554,4,34,6,F,Fashion,1,0,Mid-Market Loyalists
28.90445655281901,66848.07210176729,274.35173595611866,3,42,6,M,Home,1,0,Mid-Market Loyalists
39.53940561171084,73272.28064060702,441.60458867131376,4,22,6,F,Sports,1,0,Mid-Market Loyalists
42.12892865432686,65654.03669558681,267.01960196641784,2,46,9,F,Sports,1,0,Mid-Market Loyalists
53.73506118592698,90425.7656064613,414.5092763131625,4,22,3,M,Fashion,1,0,Mid-Market Loyalists
44.28849161634914,55660.25957398322,310.5347968933752,3,23,9,F,Fashion,1,0,Mid-Market Loyalists
40.46629629833795,67919.11182855864,578.9820799384646,4,57,3,F,Fashion,1,0,Mid-Market Loyalists
47.80583906828443,53862.94121452927,492.9090177739777,2,21,9,F,Fashion,1,0,Mid-Market Loyalists
26.522052836944802,45199.66233168941,428.46030330171845,3,22,4,M,Fashion,1,0,Mid-Market Loyalists
43.64930190675996,55823.46363642072,521.0965342123735,4,21,6,F,Fashion,1,0,Mid-Market Loyalists
47.39605635720877,64444.44804427382,352.29472180274115,3,40,3,M,Sports,1,0,Mid-Market Loyalists
31.64989627954111,58560.4666322411,463.47835029360743,3,17,9,M,Electronics,1,0,Mid-Market Loyalists
50.00627830244851,54613.68530189216,435.9848346974971,3,7,4,F,Home,1,0,Mid-Market Loyalists
44.3694748524609,43905.23804492249,441.1216065066936,4,21,9,M,Electronics,1,0,Mid-Market Loyalists
39.09298460269439,63753.41641056958,521.7882800085414,3,32,8,F,Fashion,1,0,Mid-Market Loyalists
46.429473062743995,42429.19438953497,478.59936822238416,4,57,4,M,Electronics,1,0,Mid-Market Loyalists
57.89485000463077,76400.83945534404,443.0978930260019,2,10,6,M,Fashion,1,0,Mid-Market Loyalists
43.737544104102355,43136.727508026044,343.1962963776429,2,11,6,Other,Sports,1,0,Mid-Market Loyalists
38.78447370321829,60361.863844252046,410.1832853123421,4,41,5,F,Electronics,1,0,Mid-Market Loyalists
47.81235071580972,69787.61765628771,329.5837020260861,4,16,8,M,Fashion,1,0,Mid-Market Loyalists
36.00741321863793,85106.75669034716,612.9341340462737,3,17,8,M,Sports,1,0,Mid-Market Loyalists
42.500963660535746,36872.412955313834,541.3115244202859,2,24,3,Other,Beauty,1,0,Mid-Market Loyalists
38.656397872644185,66725.39118721125,468.1694656313987,4,40,8,M,Home,1,0,Mid-Market Loyalists
45.35285878022474,62598.00806650039,425.7629489026996,3,45,7,M,Home,1,0,Mid-Market Loyalists
44.33563473700864,75070.10114675699,403.02328240790786,2,47,4,F,Beauty,1,0,Mid-Market Loyalists
49.26277960980529,68197.94942356534,343.8465231982211,2,48,3,M,Electronics,1,0,Mid-Market Loyalists
38.42988520801677,53720.460023917716,426.198441481509,4,56,8,F,Fashion,1,0,Mid-Market Loyalists
40.1108754529464,60214.19096500073,440.62020321142006,2,29,4,F,Sports,1,0,Mid-Market Loyalists
38.88994717946722,81140.10707897898,446.7341133795918,2,45,8,M,Home,1,0,Mid-Market Loyalists
44.64110345131397,65319.67473007913,407.5792760940201,2,9,9,M,Home,1,0,Mid-Market Loyalists
47.29892031651747,93517.86028629511,267.37539536980876,3,18,5,F,Fashion,1,0,Mid-Market Loyalists
35.54484273075662,64090.08779278069,351.16919913763985,2,13,4,F,Home,1,0,Mid-Market Loyalists
48.08724144073962,54373.898496343056,386.91155732626845,2,55,3,M,Home,1,0,Mid-Market Loyalists
44.894044322565904,37952.90485616082,464.52424996270065,2,39,7,F,Beauty,1,0,Mid-Market Loyalists
55.13757068790646,41237.96085491765,313.1614744720087,3,43,6,F,Sports,1,0,Mid-Market Loyalists
36.58347560627499,69006.89976517225,458.88290315341095,2,54,8,M,Electronics,1,0,Mid-Market Loyalists
33.28741707682008,72630.87534844902,296.21568088493075,3,21,5,M,Fashion,1,0,Mid-Market Loyalists
29.54895825767005,41282.139469518,506.6152843109659,2,8,6,M,Fashion,1,0,Mid-Market Loyalists
52.47231018042428,78425.57471114173,382.31002785456974,2,47,7,F,Home,1,0,Mid-Market Loyalists
46.5805595944784,57754.08422474841,412.5091049008663,2,13,9,Other,Electronics,1,0,Mid-Market Loyalists
41.61090730362682,67201.89517978324,526.0637318033752,2,38,3,M,Home,1,0,Mid-Market Loyalists
43.95978038423874,89183.30942383136,317.02691451326,3,10,4,F,Sports,1,0,Mid-Market Loyalists
34.121576668911366,78452.58973798298,308.2305451909607,3,26,5,M,Fashion,1,0,Mid-Market Loyalists
59.12026385731778,60972.04028141251,373.3120538923196,3,56,7,M,Sports,1,0,Mid-Market Loyalists
42.90454827382659,51632.11661877069,503.07030808154536,4,59,8,M,Sports,1,0,Mid-Market Loyalists
42.76576356223425,32722.768980060428,298.4523139618526,2,42,8,F,Electronics,1,0,Mid-Market Loyalists
47.08036636729084,54212.7002113637,193.4275521511545,2,38,8,F,Electronics,1,0,Mid-Market Loyalists
45.367064622156995,61833.046417584585,383.9072913272801,3,34,5,F,Sports,1,0,Mid-Market Loyalists
43.56718816995392,50192.30709273224,464.1392639928736,4,19,6,M,Sports,1,0,Mid-Market Loyalists
36.466678811882815,63031.145493615426,516.0209399791063,2,7,5,M,Electronics,1,0,Mid-Market Loyalists
45.30027849995197,66152.77824438152,382.9470910331681,3,41,8,M,Electronics,1,0,Mid-Market Loyalists
55.17417147532524,61627.16027287882,387.0858714307198,2,54,9,F,Electronics,1,0,Mid-Market Loyalists
51.41794032308484,55249.961287648104,512.3120587404597,2,36,7,M,Sports,1,0,Mid-Market Loyalists
53.15230638647578,67529.82007950092,270.4206640243664,3,42,4,F,Electronics,1,0,Mid-Market Loyalists
38.421490264981706,71629.10974354114,388.91833798535924,3,31,4,M,Home,1,0,Mid-Market Loyalists
35.07276625818994,48644.01383835731,435.23391119400463,2,22,5,M,Beauty,1,0,Mid-Market Loyalists
41.11949155930246,86163.98569619405,455.9374977028027,2,25,8,M,Electronics,1,0,Mid-Market Loyalists
42.39007438602086,63521.17801573608,379.2154645447294,3,7,3,M,Home,1,0,Mid-Market Loyalists
49.659340629296636,65282.744344172716,422.75528093646733,2,11,9,M,Fashion,1,0,Mid-Market Loyalists
30.152747591996267,75623.21634884836,220.93381172696084,2,57,5,M,Sports,3,0,High-Value VIPs
52.70685223622429,68498.24196895253,367.34012701329215,3,28,8,F,Fashion,1,0,Mid-Market Loyalists
40.89394470994707,79297.04950869868,456.2806970043574,2,30,6,F,Home,1,0,Mid-Market Loyalists
39.01183251036806,69306.86247802737,341.41647725962565,2,49,4,M,Home,1,0,Mid-Market Loyalists
34.91526937317883,55813.43938039343,424.71873772716776,4,51,4,M,Electronics,1,0,Mid-Market Loyalists
30.416003296939614,70422.55287809152,455.74980006421583,3,58,9,M,Electronics,1,0,Mid-Market Loyalists
47.762194087733405,47844.10689019007,392.5960639313788,4,43,4,M,Fashion,1,0,Mid-Market Loyalists
42.513225770318826,66628.39558664785,433.6371016797257,4,59,3,M,Fashion,1,0,Mid-Market Loyalists
32.97027370181262,64501.550140333085,342.981394777231,4,42,8,F,Beauty,1,0,Mid-Market Loyalists
32.934448595554684,61878.2471409119,403.47109762431626,2,42,8,M,Beauty,1,0,Mid-Market Loyalists
39.6495071049691,63071.93732841604,468.8172935671378,2,10,9,M,Fashion,1,0,Mid-Market Loyalists
53.68315067702575,36772.26431753542,432.55783687747476,4,42,8,M,Home,1,0,Mid-Market Loyalists
40.18286054045477,56769.12638388558,373.0774984348852,4,58,9,M,Home,1,0,Mid-Market Loyalists
31.477999328173254,66392.67351711672,437.93731234326344,4,59,8,F,Beauty,1,0,Mid-Market Loyalists
40.27979855139839,67397.84587996101,477.16878325092944,2,24,3,M,Fashion,1,0,Mid-Market Loyalists
40.090935011766305,49584.87288611063,256.00469771380176,4,56,7,M,Fashion,1,0,Mid-Market Loyalists
23.121793499408998,83985.61761297051,512.7259251964718,4,22,5,F,Fashion,1,0,Mid-Market Loyalists
41.61993593437531,52007.377276782485,393.09962090551426,3,47,5,M,Home,1,0,Mid-Market Loyalists
40.38345828853925,79541.85800790106,454.0391946592184,3,24,8,F,Fashion,1,0,Mid-Market Loyalists
46.87344455369393,71407.91542807527,515.7797538916183,2,28,6,F,Fashion,1,0,Mid-Market Loyalists
54.94269266461742,55306.59035234295,310.2661042215627,3,8,4,M,Electronics,1,0,Mid-Market Loyalists
49.8859552068343,91629.66338914268,363.24471980579625,3,27,3,F,Beauty,1,0,Mid-Market Loyalists
40.117779166116186,47095.447523652794,396.9161043299436,3,42,6,M,Electronics,1,0,Mid-Market Loyalists
34.25431863880831,78787.31260415002,357.2997183100457,2,50,6,F,Electronics,1,0,Mid-Market Loyalists
42.41452903810142,54940.69686385033,351.4582324938566,2,53,3,M,Electronics,1,0,Mid-Market Loyalists
42.097505043390626,85886.97950096492,375.55625764105065,4,45,5,F,Home,1,0,Mid-Market Loyalists
41.831124390229974,61249.302281015705,436.35112252823814,3,35,4,F,Fashion,1,0,Mid-Market Loyalists
43.38659332537498,69330.40443919785,323.8280379139129,2,32,5,Other,Fashion,1,0,Mid-Market Loyalists
40.989477116532406,68904.82758156832,388.3455430594989,3,27,6,F,Home,1,0,Mid-Market Loyalists
37.98436595183835,62985.368877941786,445.396260900014,4,23,4,M,Electronics,1,0,Mid-Market Loyalists
38.171987411317254,77162.12409739674,393.3711676493991,2,22,7,M,Electronics,1,0,Mid-Market Loyalists
41.77072710848801,76902.3308082832,412.52905128800415,2,37,6,M,Sports,1,0,Mid-Market Loyalists
38.19602660206365,38772.02040142729,377.6534310041303,2,57,5,F,Fashion,3,0,High-Value VIPs
37.01007952125985,84565.10364317229,298.84237526553864,4,15,5,M,Fashion,1,0,Mid-Market Loyalists
42.74501159384328,40062.62017946488,445.72745690713907,4,37,8,F,Electronics,1,0,Mid-Market Loyalists
40.21515947805401,80488.19306512485,560.3946457317793,4,20,5,M,Fashion,1,0,Mid-Market Loyalists
52.52795092007882,81900.57705241375,421.47213046267507,2,55,3,M,Home,1,0,Mid-Market Loyalists
23.443211341248915,48635.50354677203,438.02112937980394,4,43,6,M,Home,1,0,Mid-Market Loyalists
49.64054796345723,58837.78568068123,475.41782040934874,3,8,9,F,Beauty,1,0,Mid-Market Loyalists
50.7225963474834,48414.42997271096,318.45356027626406,4,58,9,F,Electronics,1,0,Mid-Market Loyalists
27.486268373142956,61776.18454566897,556.2011726503684,2,54,4,F,Fashion,1,0,Mid-Market Loyalists
39.60118684143756,60379.48573721388,436.18630371382415,3,52,5,M,Beauty,1,0,Mid-Market Loyalists
39.39991393802946,76694.9079840401,550.5485519271288,4,20,8,F,Sports,1,0,Mid-Market Loyalists
32.14741813697525,84654.63119179412,361.3573603580809,3,39,8,M,Electronics,1,0,Mid-Market Loyalists
36.555283186863875,85935.25716184934,565.444953804626,3,41,5,F,Fashion,1,0,Mid-Market Loyalists
34.2259690817392,56567.47960132547,482.01243952278264,2,45,3,F,Electronics,1,0,Mid-Market Loyalists
54.26589310396536,61861.671893832085,464.2432068681887,3,53,8,M,Electronics,1,0,Mid-Market Loyalists
48.54974875203223,39748.42711668575,438.72195634825187,3,57,9,F,Fashion,1,0,Mid-Market Loyalists
50.90088566495911,52911.94900255717,400.11771055404404,2,26,4,F,Electronics,1,0,Mid-Market Loyalists
47.051704448302644,79472.77449646186,516.0425326779098,2,8,6,M,Beauty,1,0,Mid-Market Loyalists
34.096637601479394,89233.74235322347,431.2287895878438,2,57,7,F,Home,1,0,Mid-Market Loyalists
38.32835813604159,46484.76692180117,262.6344237130278,3,47,3,M,Electronics,1,0,Mid-Market Loyalists
45.425621928595426,56113.036112706584,330.6250830634398,3,25,8,M,Electronics,1,0,Mid-Market Loyalists
33.44510533775638,64603.91364561609,405.13233982458024,3,43,6,M,Beauty,1,0,Mid-Market Loyalists
46.990989011206715,69202.41738229411,444.7999186532444,2,24,7,M,Electronics,1,0,Mid-Market Loyalists
40.31772221289305,52855.94720117531,415.47292088800833,4,22,5,F,Home,1,0,Mid-Market Loyalists
39.376254347152816,71360.91566696134,517.517663183493,3,10,5,M,Fashion,1,0,Mid-Market Loyalists
46.97671977742444,57892.409793936255,263.91185087691,4,18,4,F,Home,1,0,Mid-Market Loyalists
45.10984318040228,64783.215936825814,431.48703492041284,2,35,7,M,Fashion,1,0,Mid-Market Loyalists
39.47323683926644,73194.26372005549,274.5616619690276,3,13,5,Other,Electronics,1,0,Mid-Market Loyalists
50.11530862354974,65096.33404716407,480.77698363873344,4,20,5,F,Electronics,1,0,Mid-Market Loyalists
34.43255670680072,58454.21164210147,412.4433028446398,3,18,9,F,Electronics,1,0,Mid-Market Loyalists
46.31154924860984,63355.852941112535,453.56879776192943,3,41,8,M,Fashion,1,0,Mid-Market Loyalists
46.15170880577869,63674.55561191997,350.8893631528187,3,11,4,M,Home,1,0,Mid-Market Loyalists
39.833174924802066,59449.83455176809,522.35719453262,4,23,6,M,Fashion,1,0,Mid-Market Loyalists
44.282931155694826,61118.059059993466,503.3379731247081,2,48,5,F,Electronics,1,0,Mid-Market Loyalists
33.242204965302875,88979.70755757076,466.683544240951,3,38,9,F,Home,1,0,Mid-Market Loyalists
48.46818913444831,73413.79171911858,409.63862025092476,2,16,3,M,Home,1,0,Mid-Market Loyalists
40.70568504489908,60567.795229562595,466.3885828236106,2,49,3,M,Sports,1,0,Mid-Market Loyalists
38.340938856366726,75454.31606766104,363.4485945610121,4,23,6,F,Home,1,0,Mid-Market Loyalists
49.343064580858226,59992.70765365985,488.44445272165694,4,11,7,M,Fashion,1,0,Mid-Market Loyalists
37.06959416620069,82596.86956379961,551.9584715459137,2,51,4,F,Home,1,0,Mid-Market Loyalists
32.14077092545509,70544.6328829714,505.6488447983349,3,48,9,F,Sports,1,0,Mid-Market Loyalists
31.103595785332672,63390.467839936566,361.63180241540726,4,15,8,F,Beauty,1,0,Mid-Market Loyalists
46.24206965941948,71715.75388715416,448.91338538184823,3,55,9,M,Fashion,1,0,Mid-Market Loyalists
33.036994532526016,41436.85771897251,316.54867649930816,3,39,3,M,Electronics,1,0,Mid-Market Loyalists
54.28355927389055,48098.48796635292,465.79122489405404,3,42,3,F,Fashion,1,0,Mid-Market Loyalists
27.426494144813944,47091.12490401417,456.0482730290031,2,42,6,Other,Home,1,0,Mid-Market Loyalists
53.87519457803027,67144.1464214556,270.41469283742686,3,24,7,M,Beauty,1,0,Mid-Market Loyalists
43.47712227041833,90987.72499227637,327.0572924870109,2,15,7,M,Home,1,0,Mid-Market Loyalists
41.323008216907255,98469.50219288949,397.34888826049865,2,35,6,F,Electronics,1,0,Mid-Market Loyalists
38.18556639233735,74570.76652161135,395.9312202287339,3,56,9,F,Beauty,1,0,Mid-Market Loyalists
44.793952800464496,72512.66712416685,323.2418451664956,3,20,3,F,Beauty,1,0,Mid-Market Loyalists
41.736557083026064,37984.13398770892,451.1182983481747,3,31,9,Other,Fashion,1,0,Mid-Market Loyalists
49.72311317411565,56859.89300398967,440.11788871524095,3,21,9,M,Home,1,0,Mid-Market Loyalists
42.79959354063428,53183.24372137642,404.4584694417185,2,12,4,M,Fashion,1,0,Mid-Market Loyalists
43.05211233023314,55687.28602623326,359.53667998733096,3,48,3,F,Sports,1,0,Mid-Market Loyalists
39.45471451450301,62477.84272122815,503.8965701133251,3,35,7,F,Beauty,1,0,Mid-Market Loyalists
41.60138063395253,57918.64133454309,552.4325690470637,2,21,8,M,Home,1,0,Mid-Market Loyalists
44.154612382244416,35310.50284436319,381.31508129227706,4,35,9,M,Home,1,0,Mid-Market Loyalists
30.02882125140362,76218.653841763,371.02664662761435,4,10,3,F,Sports,1,0,Mid-Market Loyalists
32.56270204526001,48908.854613902906,459.2966132329597,2,24,9,M,Fashion,1,0,Mid-Market Loyalists
47.202848658159006,68588.70296166724,391.3576496202411,4,56,4,M,Fashion,1,0,Mid-Market Loyalists
43.196058066895596,96111.2400462496,408.8482239469413,2,55,5,F,Beauty,1,0,Mid-Market Loyalists
40.712116645531246,51209.23112620365,479.1722521379737,3,50,3,F,Electronics,1,0,Mid-Market Loyalists
42.129037531457755,27045.687158805056,267.2515129994166,3,45,6,F,Fashion,1,0,Mid-Market Loyalists
44.4330719375317,60709.936671798336,525.4641859882136,4,22,5,M,Sports,1,0,Mid-Market Loyalists
38.22168223783447,81514.39452497856,425.8144419463473,3,17,9,F,Beauty,1,0,Mid-Market Loyalists
36.55186692218381,94375.21181330891,387.0805484350256,4,20,6,F,Fashion,1,0,Mid-Market Loyalists
43.37091678568377,46556.756083213746,412.8612676622841,4,9,6,F,Electronics,1,0,Mid-Market Loyalists
35.15139055669478,72450.48834854782,416.9943484016415,3,57,6,F,Fashion,1,0,Mid-Market Loyalists
44.8577692900013,58020.3431482992,281.503895724406,3,56,3,M,Fashion,1,0,Mid-Market Loyalists
30.081914770335118,63410.774685437966,539.5950581962588,4,48,7,M,Electronics,1,0,Mid-Market Loyalists
45.3081823768913,42455.445074072704,455.44017043579004,2,51,5,M,Fashion,1,0,Mid-Market Loyalists
43.79220814019713,68806.0949224186,496.12398164592344,3,48,4,F,Fashion,1,0,Mid-Market Loyalists
48.8788368876186,72015.3975764815,338.30700339517597,3,24,7,F,Fashion,1,0,Mid-Market Loyalists
53.65832111123804,81286.7948740902,457.8777519228183,2,26,9,F,Sports,1,0,Mid-Market Loyalists
49.10059045512691,66469.74730206344,398.58871272809654,3,54,3,F,Fashion,1,0,Mid-Market Loyalists
29.11388038067848,69620.75809256153,487.7416620173195,3,31,6,M,Electronics,1,0,Mid-Market Loyalists
33.04296123285009,59125.271488673134,249.82180637188037,4,44,4,M,Electronics,1,0,Mid-Market Loyalists
37.62626995613025,69036.90411867661,412.07245598069846,3,19,9,M,Home,1,0,Mid-Market Loyalists
36.919793307925744,59455.84495934549,457.6035349894562,4,39,7,F,Fashion,1,0,Mid-Market Loyalists
43.30736735133955,70656.5059085328,363.38992841423794,4,34,8,Other,Electronics,1,0,Mid-Market Loyalists
36.71231947352674,64561.057794725326,363.0260908659165,4,58,7,M,Home,1,0,Mid-Market Loyalists
37.71937537905636,81890.75376158251,411.14677051541366,3,43,9,M,Home,1,0,Mid-Market Loyalists
32.153372322062445,64229.094146172705,348.26862181478333,4,14,4,F,Electronics,1,0,Mid-Market Loyalists
35.537367277223666,38404.512976896774,487.3586956361702,2,50,9,M,Electronics,1,0,Mid-Market Loyalists
32.538207760685665,83928.82251070987,390.4634239642043,4,40,9,F,Electronics,1,0,Mid-Market Loyalists
35.16888722915867,51414.015487060715,187.44094245426868,2,50,3,F,Electronics,3,2,High-Value VIPs
49.37549257625488,55193.504920267704,390.0142354702555,4,11,5,Other,Home,1,0,Mid-Market Loyalists
35.3542077781764,56065.08058934762,336.9164943324822,4,11,4,M,Electronics,1,0,Mid-Market Loyalists
60.426674453861736,85616.57139756226,289.49793476312436,2,37,9,F,Fashion,1,0,Mid-Market Loyalists
45.453225306166225,32964.886790319564,321.0058689421942,4,51,6,M,Electronics,1,0,Mid-Market Loyalists
43.29385286586412,112066.22800489991,428.75267774663763,4,15,5,F,Sports,1,0,Mid-Market Loyalists
35.991495538731506,80840.85213599078,526.2912662598585,4,48,7,M,Sports,1,0,Mid-Market Loyalists
37.970535216335584,64176.5899907557,371.47972894274085,2,39,7,F,Fashion,1,0,Mid-Market Loyalists
42.85406870251753,69283.31112286485,456.47233561365624,4,9,9,F,Electronics,1,0,Mid-Market Loyalists
59.92059176788156,72816.83642569007,383.27277518248064,2,36,7,F,Fashion,1,0,Mid-Market Loyalists
41.32758070192745,74678.23378925085,364.4319704669484,2,56,7,F,Electronics,1,0,Mid-Market Loyalists
50.04491328399973,73334.06699005172,327.65098654136125,2,18,3,F,Home,1,0,Mid-Market Loyalists
37.07776502411879,66343.71021882874,279.8536954598625,4,35,7,M,Home,1,0,Mid-Market Loyalists
41.755080566521265,62039.923695390105,388.80610347524436,4,9,6,F,Sports,1,0,Mid-Market Loyalists
54.39560444944857,62730.90074519732,432.64427919361054,2,32,6,F,Electronics,1,0,Mid-Market Loyalists
37.61123059548563,62076.375794709784,412.2701063988088,3,36,5,F,Beauty,1,0,Mid-Market Loyalists
54.6871399059785,82006.55145300596,386.7226457642113,2,15,9,F,Beauty,1,0,Mid-Market Loyalists
46.95426354818833,73903.35083421294,344.3403151442575,3,32,8,M,Electronics,1,0,Mid-Market Loyalists
38.062732568740124,20894.1704800358,468.6596953347975,2,8,7,F,Fashion,1,0,Mid-Market Loyalists
46.42685417338865,74838.51164794642,314.6294464042732,2,9,7,M,Electronics,1,0,Mid-Market Loyalists
48.80788114738711,67921.04292078162,482.08223310747803,2,52,4,M,Fashion,1,0,Mid-Market Loyalists
46.35266973552037,64719.36865331154,339.822638485862,4,10,3,F,Fashion,1,0,Mid-Market Loyalists
31.008426960766805,59172.22320366671,359.8051810117572,3,31,8,M,Home,1,0,Mid-Market Loyalists
36.91003976922592,81861.6907997902,302.65718475074584,3,57,5,F,Fashion,1,0,Mid-Market Loyalists
40.26736955113947,79212.89693184287,379.88782824914904,2,19,8,M,Sports,1,0,Mid-Market Loyalists
41.47896599629968,53406.834982645865,498.0249966782383,4,45,7,M,Electronics,1,0,Mid-Market Loyalists
46.34470468285475,71105.78430686802,461.25024707551654,4,50,4,F,Sports,1,0,Mid-Market Loyalists
43.24390700653278,50425.14898188071,498.2737689622428,3,41,9,F,Electronics,1,0,Mid-Market Loyalists
44.66138495704174,55599.24163115052,331.70641371757046,3,15,9,F,Fashion,1,0,Mid-Market Loyalists
46.27410021698676,77935.90208574139,393.5368620537954,3,8,5,F,Electronics,1,0,Mid-Market Loyalists
45.91853313551728,79296.8756806413,357.58406967060296,3,47,8,M,Sports,1,0,Mid-Market Loyalists
49.565465078882355,72696.2813014594,526.4459923231232,4,50,5,M,Fashion,1,0,Mid-Market Loyalists
47.83745508184233,75876.43680271995,324.25690828589507,3,37,7,M,Home,1,0,Mid-Market Loyalists
45.21426055459906,72742.67430672438,491.49581515112885,3,50,5,F,Home,1,0,Mid-Market Loyalists
41.508840019789474,55377.77607165572,491.43630960870155,2,53,9,F,Fashion,1,0,Mid-Market Loyalists
30.37327346538806,71478.83817010911,566.369616137287,3,8,4,M,Fashion,1,0,Mid-Market Loyalists
45.0073275339281,77006.14287841524,387.2250725896402,3,38,5,F,Beauty,1,0,Mid-Market Loyalists
43.45381381014178,76314.36994720361,476.985772766413,2,24,6,F,Electronics,1,0,Mid-Market Loyalists
43.901051860367616,82833.70057211965,602.5321469231073,2,19,4,M,Home,1,0,Mid-Market Loyalists
33.06275996925783,75624.55770801596,370.58866584530426,4,52,8,M,Sports,1,0,Mid-Market Loyalists
34.43260421714216,70271.72311312375,297.1967801974112,3,11,3,F,Electronics,1,0,Mid-Market Loyalists
49.372069973330326,81052.25357474641,269.5991972873789,4,48,3,F,Electronics,1,0,Mid-Market Loyalists
41.72311392300342,64602.1811112641,477.0169623089065,4,50,7,F,Beauty,1,0,Mid-Market Loyalists
46.770504881608375,51771.88023158423,269.3479833553133,2,16,7,M,Fashion,1,0,Mid-Market Loyalists
42.19822863291323,62553.99554084354,390.21447576496615,4,49,6,Other,Fashion,1,0,Mid-Market Loyalists
42.20829297647022,53826.46032790326,454.98505496311685,3,31,8,M,Electronics,1,0,Mid-Market Loyalists
38.387686902478386,62832.219939267234,454.03558913473375,3,43,3,Other,Electronics,1,0,Mid-Market Loyalists
42.67284543858688,53113.70118500058,437.7831884640683,3,36,3,M,Fashion,1,0,Mid-Market Loyalists
38.7640729790647,60380.5770554144,522.3092650650715,2,13,3,F,Beauty,1,0,Mid-Market Loyalists
38.95852640797379,36595.779995693214,343.8146895408962,3,12,9,M,Fashion,1,0,Mid-Market Loyalists
39.83579513571952,68199.40561059408,365.8403889233175,2,9,3,F,Fashion,1,0,Mid-Market Loyalists
43.55493640143599,65018.082130433366,358.18724437833407,3,19,5,F,Sports,1,0,Mid-Market Loyalists
38.64875964835566,52743.67053397714,486.41534494900884,2,9,8,M,Home,1,0,Mid-Market Loyalists
50.79029287901464,74888.68502648608,492.03188707160507,4,32,4,F,Beauty,1,0,Mid-Market Loyalists
35.73774888446347,79063.55206439838,456.09802554548065,3,30,4,M,Fashion,1,0,Mid-Market Loyalists
40.691898490870486,40886.60203446539,514.6794933511942,2,59,6,F,Beauty,1,0,Mid-Market Loyalists
38.92188259208078,53559.12832150679,325.75673060988953,3,12,5,M,Electronics,1,0,Mid-Market Loyalists
52.12884519047613,53462.86475319053,553.377928924091,3,49,3,M,Electronics,1,0,Mid-Market Loyalists
43.375883435581024,50901.45348336703,541.8590897369806,3,55,3,M,Electronics,1,0,Mid-Market Loyalists
49.22291177628044,77442.12262897623,478.84975977965973,2,48,7,M,Fashion,1,0,Mid-Market Loyalists
31.601077388741196,62092.60791840795,562.5439127016848,4,18,7,F,Beauty,1,0,Mid-Market Loyalists
43.86935186108481,61032.27738034084,287.4701433857781,4,55,6,M,Fashion,1,0,Mid-Market Loyalists
48.22741556936406,34942.064533898694,378.0441490989879,4,42,3,M,Home,1,0,Mid-Market Loyalists
42.57598792492797,74531.2704531384,361.17572314544384,2,8,6,M,Beauty,1,0,Mid-Market Loyalists
49.45836262545746,46411.12407719791,477.71834590058745,4,17,5,M,Home,1,0,Mid-Market Loyalists
38.37898084929739,65898.98945399493,335.98874083182835,2,45,4,F,Fashion,1,0,Mid-Market Loyalists
51.86543208129906,69160.65406937287,480.59961194699883,3,40,3,Other,Home,1,0,Mid-Market Loyalists
58.092286865334756,85409.87893757976,529.6428915197371,3,32,8,M,Fashion,1,0,Mid-Market Loyalists
39.46013007692239,45367.69401321332,475.61623200671994,4,24,9,F,Electronics,1,0,Mid-Market Loyalists
38.881482350194595,19707.317662687623,442.7000818929201,2,27,5,F,Sports,1,0,Mid-Market Loyalists
52.173691339823904,67757.74317130542,340.97013272794004,3,42,3,M,Electronics,1,0,Mid-Market Loyalists
53.057005020114985,92007.66772266281,352.2519227099708,2,46,9,F,Electronics,1,0,Mid-Market Loyalists
38.33997980992712,83584.19529409157,519.9695124237334,2,58,8,F,Sports,1,0,Mid-Market Loyalists
40.02750773797645,57625.45721551929,416.8784384497965,2,50,6,F,Home,1,0,Mid-Market Loyalists
32.58884642276006,77106.83894955965,386.5672363387288,3,28,7,M,Fashion,1,0,Mid-Market Loyalists
35.56943637461061,50396.80700443297,257.93537015108984,3,59,4,F,Fashion,1,0,Mid-Market Loyalists
34.971014632735525,72145.36654034328,334.3318065052449,3,36,7,F,Fashion,1,0,Mid-Market Loyalists
36.6254170442711,72582.0523874994,572.9135269711778,2,56,3,F,Fashion,1,0,Mid-Market Loyalists
41.75720578829253,80903.1486124832,317.5635543198027,3,49,8,F,Fashion,1,0,Mid-Market Loyalists
43.639503127755646,106394.90058366617,435.15838569768647,2,36,7,M,Beauty,1,0,Mid-Market Loyalists
52.853503449698536,70886.2395076815,500.59551785561587,3,14,3,Other,Home,1,0,Mid-Market Loyalists
35.01152171482846,57365.54561438752,319.6061865598166,3,40,4,F,Sports,1,0,Mid-Market Loyalists
48.890256789336085,64616.38531712008,434.77683798248665,4,53,9,M,Electronics,1,0,Mid-Market Loyalists
40.502078090421435,38463.86142666322,495.0332430008524,4,15,8,M,Home,1,0,Mid-Market Loyalists
57.604290322780535,92632.17172277355,901.8748982860875,4,19,12,F,Home,0,1,Budget Browsers
63.39855593733283,99767.9390471724,1330.2604583500151,4,20,11,M,Sports,0,1,Budget Browsers
